,0,1,2,3,4
0,0.8064,0.7958,0.7181,0.6447,0.6092
1,0.8487,0.8338,0.7517,0.6737,0.6276
2,0.8608,0.8507,0.7719,0.6723,0.5888
3,0.9427,0.9309,0.8401,0.7189,0.605
4,0.9576,0.9476,0.8555,0.7522,0.6524
5,0.9662,0.9592,0.8782,0.7727,0.6698
6,0.9699,0.9594,0.8522,0.7599,0.6808
7,0.9707,0.9642,0.8801,0.7489,0.6089
8,0.9682,0.9654,0.8978,0.7876,0.6594
9,0.9734,0.9622,0.8462,0.7021,0.5595
10,0.9759,0.9745,0.9234,0.831,0.7101
11,0.9783,0.973,0.8857,0.7934,0.7217
