,0,1,2,3,4
0,0.7553,0.7481,0.7252,0.7056,0.6813
1,0.8318,0.8276,0.8059,0.7906,0.7769
2,0.864,0.849,0.8064,0.7782,0.7564
3,0.9504,0.923,0.8312,0.7737,0.735
4,0.9636,0.9444,0.8607,0.7921,0.7379
5,0.9689,0.9637,0.8987,0.8226,0.7204
6,0.9735,0.9592,0.8595,0.7704,0.6852
7,0.9769,0.9696,0.906,0.8392,0.7673
8,0.9791,0.9696,0.9084,0.8365,0.7539
9,0.9793,0.9715,0.897,0.8161,0.7386
10,0.9791,0.9727,0.9115,0.85,0.7852
11,0.9815,0.9764,0.9135,0.839,0.7529
