,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.101,0.4046,0.6835,0.7378,0.7601,0.7694,0.7722,0.7731,0.7722,0.7714,0.7714,0.7715,0.7713
1,0.101,0.4839,0.7152,0.7563,0.7741,0.7812,0.7854,0.7848,0.7859,0.7855,0.7856,0.7854,0.7854
2,0.1032,0.4901,0.7239,0.7691,0.7848,0.7922,0.7953,0.7935,0.7936,0.7926,0.7926,0.7924,0.7926
3,0.101,0.5882,0.7899,0.796,0.8,0.8037,0.804,0.806,0.8055,0.8055,0.8056,0.8056,0.806
