,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0974,0.3803,0.5656,0.6795,0.7389,0.7579,0.7597,0.7596,0.7595,0.7594,0.7598,0.7592,0.7592
1,1.0,0.6748,0.7082,0.7111,0.7137,0.7125,0.72,0.7242,0.7248,0.7251,0.7249,0.7252,0.7251
2,0.0974,0.7578,0.9112,0.9273,0.9331,0.9386,0.9379,0.9388,0.9381,0.9388,0.9386,0.9383,0.9374
3,0.0974,0.677,0.9036,0.9295,0.9412,0.9488,0.9518,0.9524,0.9525,0.9524,0.9522,0.9526,0.9524
