,0,1,2,3,4
0,0.7451,0.7418,0.6996,0.633,0.592
1,0.8431,0.8298,0.7695,0.7125,0.6346
2,0.8732,0.8651,0.8201,0.7676,0.7045
3,0.8469,0.844,0.8185,0.7807,0.7048
4,0.9597,0.9528,0.88,0.7598,0.6098
5,0.9644,0.9578,0.8494,0.6892,0.5963
6,0.9687,0.9591,0.8451,0.6602,0.5426
7,0.9726,0.9662,0.8892,0.7617,0.6045
8,0.9673,0.9521,0.7427,0.6074,0.5031
9,0.9754,0.9699,0.9135,0.8131,0.6474
10,0.9758,0.9671,0.8767,0.7576,0.6016
11,0.9745,0.9695,0.9084,0.7745,0.6149
