,0,1,2,3,4
0,0.8257,0.8219,0.7802,0.7169,0.678
1,0.8565,0.8507,0.7976,0.7214,0.6675
2,0.8707,0.8611,0.7819,0.6817,0.5983
3,0.7813,0.775,0.7173,0.6073,0.5367
4,0.873,0.8699,0.8362,0.7785,0.6648
5,0.8785,0.8728,0.8182,0.7491,0.6485
6,0.8798,0.8752,0.8346,0.7517,0.6151
7,0.8857,0.8813,0.8401,0.7793,0.6949
8,0.8849,0.8823,0.8509,0.7903,0.6437
9,0.889,0.8844,0.8459,0.7633,0.6211
10,0.8869,0.8847,0.8567,0.8043,0.7313
11,0.8886,0.8863,0.8492,0.7735,0.6427
