,0,1,2,3,4
0,0.8103,0.8037,0.7834,0.7639,0.7473
1,0.8257,0.8279,0.8216,0.8141,0.8077
2,0.8378,0.8366,0.8255,0.8101,0.7914
3,0.853,0.8531,0.8494,0.8444,0.8369
4,0.9389,0.939,0.9316,0.9242,0.9152
5,0.9381,0.9381,0.9352,0.9293,0.9228
6,0.9549,0.9564,0.9487,0.9383,0.9268
7,0.9574,0.9579,0.9524,0.9448,0.9332
8,0.9572,0.9582,0.9537,0.9507,0.9436
9,0.964,0.965,0.9619,0.9537,0.9467
10,0.9666,0.9671,0.9658,0.9611,0.9568
11,0.964,0.9637,0.9579,0.9456,0.9292
