,0,1,2,3,4
0,0.6649,0.6635,0.6601,0.658,0.6562
1,0.8065,0.8056,0.7966,0.7814,0.7613
2,0.8298,0.8239,0.8173,0.8122,0.8079
3,0.8467,0.8451,0.8409,0.8373,0.8316
4,0.8563,0.8574,0.8547,0.8494,0.8426
5,0.864,0.8655,0.8637,0.858,0.8526
6,0.8701,0.872,0.8675,0.859,0.8485
7,0.8727,0.8734,0.8722,0.8655,0.8583
8,0.8749,0.8759,0.8739,0.869,0.8627
9,0.8806,0.8805,0.8775,0.8712,0.8614
10,0.8802,0.8811,0.8773,0.8708,0.8629
11,0.8815,0.8816,0.8785,0.8712,0.8613
