,0,1,2,3,4
0,0.734,0.7405,0.7465,0.7493,0.7498
1,0.6245,0.6351,0.6385,0.6409,0.6423
2,0.5975,0.6085,0.6152,0.6156,0.6173
3,0.5846,0.5875,0.5929,0.5963,0.5977
4,0.5506,0.5582,0.5644,0.5669,0.5695
