,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1032,0.4323,0.6534,0.7497,0.8,0.8191,0.8259,0.8259,0.8255,0.8262,0.8264,0.8259,0.8253
1,1.0,0.7197,0.844,0.8605,0.8683,0.8728,0.8795,0.8856,0.887,0.8872,0.8874,0.8882,0.8884
2,0.1032,0.7826,0.9231,0.9325,0.9345,0.9373,0.9377,0.9371,0.9371,0.9373,0.937,0.9373,0.9371
3,1.0,0.835,0.9452,0.9493,0.9501,0.9495,0.9479,0.9491,0.9492,0.9493,0.9493,0.9493,0.9492
