,0,1,2,3,4
0,0.6831,0.6876,0.6863,0.6755,0.6559
1,0.7959,0.8196,0.8501,0.867,0.8811
2,0.7803,0.7892,0.8121,0.8298,0.8421
3,0.7793,0.7808,0.7717,0.7658,0.7589
4,0.785,0.7874,0.7864,0.787,0.7895
5,0.8791,0.8829,0.8851,0.8892,0.8885
6,0.8809,0.8832,0.8801,0.8739,0.8713
7,0.8825,0.8848,0.8822,0.8731,0.8629
8,0.8819,0.8778,0.8225,0.76,0.707
9,0.8833,0.8829,0.876,0.8635,0.8562
10,0.8879,0.8873,0.8817,0.866,0.8419
11,0.888,0.8889,0.8877,0.8849,0.8816
