,0,1,2,3,4
0,0.8226,0.8212,0.8092,0.7961,0.7781
1,0.8761,0.8866,0.9072,0.9155,0.9217
2,0.8787,0.8936,0.9089,0.9181,0.9203
3,0.8794,0.8861,0.8789,0.8627,0.8419
4,0.8832,0.8948,0.9119,0.918,0.9221
5,0.8798,0.8833,0.8803,0.8635,0.8471
6,0.8891,0.8963,0.9068,0.9096,0.9102
7,0.8933,0.9006,0.9061,0.9029,0.9022
8,0.8929,0.8988,0.918,0.9243,0.9294
9,0.8934,0.8983,0.9158,0.9239,0.9263
10,0.8921,0.8978,0.9058,0.9044,0.8948
11,0.8888,0.8912,0.8721,0.8439,0.8119
