,0,1,2,3,4
0,0.666,0.6618,0.6616,0.6625,0.663
1,0.8676,0.8742,0.8751,0.876,0.8774
2,0.8842,0.8815,0.8803,0.8806,0.8808
3,0.8499,0.8528,0.8518,0.8532,0.8531
4,0.8722,0.8716,0.8706,0.8691,0.8692
