,0,1,2,3,4
0,0.8235,0.8259,0.8275,0.8271,0.8219
1,0.8554,0.8517,0.845,0.8386,0.8282
2,0.8721,0.8705,0.8547,0.8431,0.8281
3,0.8755,0.8705,0.8423,0.8225,0.8037
4,0.8851,0.8824,0.868,0.8546,0.8343
5,0.8882,0.8859,0.8659,0.8404,0.8131
6,0.8891,0.8888,0.8743,0.8532,0.83
7,0.8913,0.8908,0.8723,0.8489,0.8174
8,0.8885,0.8891,0.8697,0.8414,0.8081
9,0.8943,0.8923,0.8647,0.8261,0.7834
10,0.8918,0.8919,0.8831,0.8654,0.8395
11,0.895,0.895,0.8765,0.8486,0.8145
