,0,1,2,3,4
0,0.9113,0.9054,0.8783,0.8517,0.8213
1,0.9366,0.931,0.8988,0.8678,0.8264
2,0.9548,0.9512,0.9036,0.8317,0.7429
3,0.9591,0.9473,0.8443,0.689,0.56
4,0.9654,0.9615,0.9105,0.8074,0.709
5,0.9692,0.9652,0.8884,0.7549,0.6144
6,0.9739,0.9695,0.9013,0.7529,0.6082
7,0.971,0.9718,0.9395,0.8888,0.8036
8,0.9792,0.9759,0.9314,0.83,0.6904
9,0.9799,0.9773,0.9349,0.8206,0.6789
10,0.9802,0.9763,0.9183,0.7994,0.6445
11,0.9821,0.9802,0.9537,0.8895,0.7809
