,BirdChicken_dtw_distance,BirdChicken_ddtw_distance,BirdChicken_twe_distance,BirdChicken_wdtw_distance,BirdChicken_wddtw_distance,BirdChicken_euclidean_distance,BirdChicken_lcss_distance,BirdChicken_msm_distance,BirdChicken_erp_distance,Lightning7_dtw_distance,Lightning7_ddtw_distance,Lightning7_twe_distance,Lightning7_wdtw_distance,Lightning7_wddtw_distance,Lightning7_euclidean_distance,Lightning7_lcss_distance,Lightning7_msm_distance,Lightning7_erp_distance,Phoneme_dtw_distance,Phoneme_ddtw_distance,Phoneme_twe_distance,UWaveGestureLibraryAll_dtw_distance,InsectWingbeatSound_dtw_distance,InsectWingbeatSound_ddtw_distance,InsectWingbeatSound_twe_distance,InsectWingbeatSound_wdtw_distance,InsectWingbeatSound_wddtw_distance,InsectWingbeatSound_euclidean_distance,InsectWingbeatSound_lcss_distance,InsectWingbeatSound_msm_distance,InsectWingbeatSound_erp_distance,UWaveGestureLibraryY_dtw_distance,UWaveGestureLibraryY_ddtw_distance,Adiac_dtw_distance,Adiac_ddtw_distance,Adiac_twe_distance,Adiac_wdtw_distance,Adiac_wddtw_distance,Adiac_euclidean_distance,Adiac_lcss_distance,Adiac_msm_distance,Adiac_erp_distance,FreezerSmallTrain_dtw_distance,FreezerSmallTrain_ddtw_distance,FreezerSmallTrain_twe_distance,FreezerSmallTrain_wdtw_distance,FreezerSmallTrain_wddtw_distance,FreezerSmallTrain_euclidean_distance,FreezerSmallTrain_lcss_distance,FreezerSmallTrain_msm_distance,FreezerSmallTrain_erp_distance,MedicalImages_dtw_distance,MedicalImages_ddtw_distance,MedicalImages_twe_distance,MedicalImages_wdtw_distance,MedicalImages_wddtw_distance,MedicalImages_euclidean_distance,MedicalImages_lcss_distance,MedicalImages_msm_distance,MedicalImages_erp_distance,SemgHandGenderCh2_dtw_distance,SemgHandSubjectCh2_dtw_distance,Rock_dtw_distance,Rock_ddtw_distance,Rock_twe_distance,Rock_wdtw_distance,Rock_wddtw_distance,Rock_euclidean_distance,Rock_lcss_distance,Rock_msm_distance,Rock_erp_distance,MixedShapesSmallTrain_dtw_distance,MixedShapesSmallTrain_ddtw_distance,MixedShapesSmallTrain_twe_distance,MixedShapesSmallTrain_wdtw_distance,MixedShapesSmallTrain_wddtw_distance,MixedShapesSmallTrain_euclidean_distance,MixedShapesSmallTrain_lcss_distance,MixedShapesSmallTrain_msm_distance,RefrigerationDevices_dtw_distance,RefrigerationDevices_ddtw_distance,RefrigerationDevices_twe_distance,CinCECGTorso_dtw_distance,CinCECGTorso_ddtw_distance,CinCECGTorso_twe_distance,CinCECGTorso_wdtw_distance,CinCECGTorso_wddtw_distance,CinCECGTorso_euclidean_distance,CinCECGTorso_lcss_distance,CinCECGTorso_msm_distance,CinCECGTorso_erp_distance,FiftyWords_dtw_distance,FiftyWords_ddtw_distance,FiftyWords_twe_distance,FiftyWords_wdtw_distance,WordSynonyms_dtw_distance,WordSynonyms_ddtw_distance,WordSynonyms_twe_distance,WordSynonyms_wdtw_distance,WordSynonyms_wddtw_distance,WordSynonyms_euclidean_distance,WordSynonyms_lcss_distance,WordSynonyms_msm_distance,WordSynonyms_erp_distance,Computers_dtw_distance,Computers_ddtw_distance,Computers_twe_distance,GunPoint_dtw_distance,GunPoint_ddtw_distance,GunPoint_twe_distance,GunPoint_wdtw_distance,GunPoint_wddtw_distance,GunPoint_euclidean_distance,GunPoint_lcss_distance,GunPoint_msm_distance,GunPoint_erp_distance,EthanolLevel_dtw_distance,FreezerRegularTrain_dtw_distance,FreezerRegularTrain_ddtw_distance,FreezerRegularTrain_twe_distance,FreezerRegularTrain_wdtw_distance,FreezerRegularTrain_wddtw_distance,FreezerRegularTrain_euclidean_distance,FreezerRegularTrain_lcss_distance,FreezerRegularTrain_msm_distance,FreezerRegularTrain_erp_distance,LargeKitchenAppliances_dtw_distance,LargeKitchenAppliances_ddtw_distance,LargeKitchenAppliances_twe_distance,FaceFour_dtw_distance,FaceFour_ddtw_distance,FaceFour_twe_distance,FaceFour_wdtw_distance,FaceFour_wddtw_distance,FaceFour_euclidean_distance,FaceFour_lcss_distance,FaceFour_msm_distance,FaceFour_erp_distance,Car_dtw_distance,Car_ddtw_distance,Car_twe_distance,Car_wdtw_distance,Car_wddtw_distance,Car_euclidean_distance,Car_lcss_distance,Car_msm_distance,Car_erp_distance,ElectricDevices_dtw_distance,GunPointMaleVersusFemale_dtw_distance,GunPointMaleVersusFemale_ddtw_distance,GunPointMaleVersusFemale_twe_distance,GunPointMaleVersusFemale_wdtw_distance,GunPointMaleVersusFemale_wddtw_distance,GunPointMaleVersusFemale_euclidean_distance,GunPointMaleVersusFemale_lcss_distance,GunPointMaleVersusFemale_msm_distance,GunPointMaleVersusFemale_erp_distance,PigArtPressure_dtw_distance,PigArtPressure_ddtw_distance,PigArtPressure_twe_distance,OliveOil_dtw_distance,OliveOil_ddtw_distance,OliveOil_twe_distance,OliveOil_wdtw_distance,OliveOil_wddtw_distance,OliveOil_euclidean_distance,OliveOil_lcss_distance,OliveOil_msm_distance,OliveOil_erp_distance,MiddlePhalanxTW_dtw_distance,MiddlePhalanxTW_ddtw_distance,MiddlePhalanxTW_twe_distance,MiddlePhalanxTW_wdtw_distance,MiddlePhalanxTW_wddtw_distance,MiddlePhalanxTW_euclidean_distance,MiddlePhalanxTW_lcss_distance,MiddlePhalanxTW_msm_distance,MiddlePhalanxTW_erp_distance,SonyAIBORobotSurface2_dtw_distance,SonyAIBORobotSurface2_ddtw_distance,SonyAIBORobotSurface2_twe_distance,SonyAIBORobotSurface2_wdtw_distance,SonyAIBORobotSurface2_wddtw_distance,SonyAIBORobotSurface2_euclidean_distance,SonyAIBORobotSurface2_lcss_distance,SonyAIBORobotSurface2_msm_distance,SonyAIBORobotSurface2_erp_distance,FacesUCR_dtw_distance,FacesUCR_ddtw_distance,FacesUCR_twe_distance,FacesUCR_wdtw_distance,FacesUCR_wddtw_distance,FacesUCR_euclidean_distance,FacesUCR_lcss_distance,FacesUCR_msm_distance,FacesUCR_erp_distance,PowerCons_dtw_distance,PowerCons_ddtw_distance,PowerCons_twe_distance,PowerCons_wdtw_distance,PowerCons_wddtw_distance,PowerCons_euclidean_distance,PowerCons_lcss_distance,PowerCons_msm_distance,PowerCons_erp_distance,SemgHandMovementCh2_dtw_distance,EOGHorizontalSignal_dtw_distance,ProximalPhalanxTW_dtw_distance,ProximalPhalanxTW_ddtw_distance,ProximalPhalanxTW_twe_distance,ProximalPhalanxTW_wdtw_distance,ProximalPhalanxTW_wddtw_distance,ProximalPhalanxTW_euclidean_distance,ProximalPhalanxTW_lcss_distance,ProximalPhalanxTW_msm_distance,ProximalPhalanxTW_erp_distance,SyntheticControl_dtw_distance,SyntheticControl_ddtw_distance,SyntheticControl_twe_distance,SyntheticControl_wdtw_distance,SyntheticControl_wddtw_distance,SyntheticControl_euclidean_distance,SyntheticControl_lcss_distance,SyntheticControl_msm_distance,SyntheticControl_erp_distance,StarLightCurves_dtw_distance,Earthquakes_dtw_distance,Earthquakes_ddtw_distance,Earthquakes_twe_distance,MiddlePhalanxOutlineCorrect_dtw_distance,MiddlePhalanxOutlineCorrect_ddtw_distance,MiddlePhalanxOutlineCorrect_twe_distance,MiddlePhalanxOutlineCorrect_wdtw_distance,MiddlePhalanxOutlineCorrect_wddtw_distance,MiddlePhalanxOutlineCorrect_euclidean_distance,MiddlePhalanxOutlineCorrect_lcss_distance,MiddlePhalanxOutlineCorrect_msm_distance,MiddlePhalanxOutlineCorrect_erp_distance,NonInvasiveFetalECGThorax2_dtw_distance,MiddlePhalanxOutlineAgeGroup_dtw_distance,MiddlePhalanxOutlineAgeGroup_ddtw_distance,MiddlePhalanxOutlineAgeGroup_twe_distance,MiddlePhalanxOutlineAgeGroup_wdtw_distance,MiddlePhalanxOutlineAgeGroup_wddtw_distance,MiddlePhalanxOutlineAgeGroup_euclidean_distance,MiddlePhalanxOutlineAgeGroup_lcss_distance,MiddlePhalanxOutlineAgeGroup_msm_distance,MiddlePhalanxOutlineAgeGroup_erp_distance,InlineSkate_dtw_distance,InlineSkate_ddtw_distance,InlineSkate_twe_distance,CricketY_dtw_distance,CricketY_ddtw_distance,CricketY_twe_distance,CricketY_wdtw_distance,CricketY_wddtw_distance,Chinatown_dtw_distance,Chinatown_ddtw_distance,Chinatown_twe_distance,Chinatown_wdtw_distance,Chinatown_wddtw_distance,Chinatown_euclidean_distance,Chinatown_lcss_distance,Chinatown_msm_distance,Chinatown_erp_distance,FaceAll_dtw_distance,FaceAll_ddtw_distance,FaceAll_twe_distance,FaceAll_wdtw_distance,FaceAll_wddtw_distance,FaceAll_euclidean_distance,FaceAll_lcss_distance,CBF_dtw_distance,CBF_ddtw_distance,CBF_twe_distance,CBF_wdtw_distance,CBF_wddtw_distance,CBF_euclidean_distance,CBF_lcss_distance,CBF_msm_distance,CBF_erp_distance,ShapesAll_dtw_distance,ShapesAll_ddtw_distance,InsectEPGRegularTrain_dtw_distance,InsectEPGRegularTrain_ddtw_distance,InsectEPGRegularTrain_twe_distance,InsectEPGRegularTrain_wdtw_distance,InsectEPGRegularTrain_wddtw_distance,InsectEPGRegularTrain_euclidean_distance,InsectEPGRegularTrain_lcss_distance,InsectEPGRegularTrain_msm_distance,InsectEPGRegularTrain_erp_distance,TwoLeadECG_dtw_distance,TwoLeadECG_ddtw_distance,TwoLeadECG_twe_distance,TwoLeadECG_wdtw_distance,TwoLeadECG_wddtw_distance,TwoLeadECG_euclidean_distance,TwoLeadECG_lcss_distance,TwoLeadECG_msm_distance,TwoLeadECG_erp_distance,ItalyPowerDemand_dtw_distance,ItalyPowerDemand_ddtw_distance,ItalyPowerDemand_twe_distance,ItalyPowerDemand_wdtw_distance,ItalyPowerDemand_wddtw_distance,ItalyPowerDemand_euclidean_distance,ItalyPowerDemand_lcss_distance,ItalyPowerDemand_msm_distance,ItalyPowerDemand_erp_distance,Crop_dtw_distance,InsectEPGSmallTrain_dtw_distance,InsectEPGSmallTrain_ddtw_distance,InsectEPGSmallTrain_twe_distance,InsectEPGSmallTrain_wdtw_distance,InsectEPGSmallTrain_wddtw_distance,InsectEPGSmallTrain_euclidean_distance,InsectEPGSmallTrain_lcss_distance,InsectEPGSmallTrain_msm_distance,InsectEPGSmallTrain_erp_distance,ToeSegmentation2_dtw_distance,ToeSegmentation2_ddtw_distance,ToeSegmentation2_twe_distance,ToeSegmentation2_wdtw_distance,ToeSegmentation2_wddtw_distance,ToeSegmentation2_euclidean_distance,ToeSegmentation2_lcss_distance,ToeSegmentation2_msm_distance,ToeSegmentation2_erp_distance,NonInvasiveFetalECGThorax1_dtw_distance,BeetleFly_dtw_distance,BeetleFly_ddtw_distance,BeetleFly_twe_distance,BeetleFly_wdtw_distance,BeetleFly_wddtw_distance,BeetleFly_euclidean_distance,BeetleFly_lcss_distance,BeetleFly_msm_distance,BeetleFly_erp_distance,Herring_dtw_distance,Herring_ddtw_distance,Herring_twe_distance,Herring_wdtw_distance,Herring_wddtw_distance,Herring_euclidean_distance,Herring_lcss_distance,Herring_msm_distance,Herring_erp_distance,ECGFiveDays_dtw_distance,ECGFiveDays_ddtw_distance,ECGFiveDays_twe_distance,ECGFiveDays_wdtw_distance,ECGFiveDays_wddtw_distance,ECGFiveDays_euclidean_distance,ECGFiveDays_lcss_distance,ECGFiveDays_msm_distance,ECGFiveDays_erp_distance,PigAirwayPressure_dtw_distance,PigAirwayPressure_ddtw_distance,PigAirwayPressure_twe_distance,ACSF1_dtw_distance,ACSF1_ddtw_distance,ACSF1_twe_distance,ChlorineConcentration_dtw_distance,ChlorineConcentration_ddtw_distance,ChlorineConcentration_twe_distance,ChlorineConcentration_wdtw_distance,ChlorineConcentration_wddtw_distance,ChlorineConcentration_euclidean_distance,ChlorineConcentration_lcss_distance,MixedShapesRegularTrain_dtw_distance,DistalPhalanxOutlineCorrect_dtw_distance,DistalPhalanxOutlineCorrect_ddtw_distance,DistalPhalanxOutlineCorrect_twe_distance,DistalPhalanxOutlineCorrect_wdtw_distance,DistalPhalanxOutlineCorrect_wddtw_distance,DistalPhalanxOutlineCorrect_euclidean_distance,DistalPhalanxOutlineCorrect_lcss_distance,DistalPhalanxOutlineCorrect_msm_distance,DistalPhalanxOutlineCorrect_erp_distance,Fish_dtw_distance,Fish_ddtw_distance,Fish_twe_distance,Fish_wdtw_distance,Fish_wddtw_distance,Fish_euclidean_distance,Fish_lcss_distance,Fish_msm_distance,Fish_erp_distance,ToeSegmentation1_dtw_distance,ToeSegmentation1_ddtw_distance,ToeSegmentation1_twe_distance,ToeSegmentation1_wdtw_distance,ToeSegmentation1_wddtw_distance,ToeSegmentation1_euclidean_distance,ToeSegmentation1_lcss_distance,ToeSegmentation1_msm_distance,ToeSegmentation1_erp_distance,Yoga_dtw_distance,Yoga_ddtw_distance,Yoga_twe_distance,Yoga_wdtw_distance,Meat_dtw_distance,Meat_ddtw_distance,Meat_twe_distance,Meat_wdtw_distance,Meat_wddtw_distance,Meat_euclidean_distance,Meat_lcss_distance,Meat_msm_distance,Meat_erp_distance,Trace_dtw_distance,Trace_ddtw_distance,Trace_twe_distance,Trace_wdtw_distance,Trace_wddtw_distance,Trace_euclidean_distance,Trace_lcss_distance,Trace_msm_distance,Trace_erp_distance,WormsTwoClass_dtw_distance,WormsTwoClass_ddtw_distance,WormsTwoClass_twe_distance,Symbols_dtw_distance,Symbols_ddtw_distance,Symbols_twe_distance,Symbols_wdtw_distance,Symbols_wddtw_distance,Symbols_euclidean_distance,Symbols_lcss_distance,Symbols_msm_distance,Symbols_erp_distance,Ham_dtw_distance,Ham_ddtw_distance,Ham_twe_distance,Ham_wdtw_distance,Ham_wddtw_distance,Ham_euclidean_distance,Ham_lcss_distance,Ham_msm_distance,Ham_erp_distance,HandOutlines_dtw_distance,GunPointOldVersusYoung_dtw_distance,GunPointOldVersusYoung_ddtw_distance,GunPointOldVersusYoung_twe_distance,GunPointOldVersusYoung_wdtw_distance,GunPointOldVersusYoung_wddtw_distance,GunPointOldVersusYoung_euclidean_distance,GunPointOldVersusYoung_lcss_distance,GunPointOldVersusYoung_msm_distance,GunPointOldVersusYoung_erp_distance,ShapeletSim_dtw_distance,ShapeletSim_ddtw_distance,ShapeletSim_twe_distance,ShapeletSim_wdtw_distance,ShapeletSim_wddtw_distance,ShapeletSim_euclidean_distance,ShapeletSim_lcss_distance,ShapeletSim_msm_distance,ShapeletSim_erp_distance,HouseTwenty_dtw_distance,HouseTwenty_ddtw_distance,HouseTwenty_twe_distance,HouseTwenty_wdtw_distance,HouseTwenty_wddtw_distance,HouseTwenty_euclidean_distance,HouseTwenty_lcss_distance,HouseTwenty_msm_distance,HouseTwenty_erp_distance,EOGVerticalSignal_dtw_distance,TwoPatterns_dtw_distance,TwoPatterns_ddtw_distance,TwoPatterns_twe_distance,Strawberry_dtw_distance,Strawberry_ddtw_distance,Strawberry_twe_distance,OSULeaf_dtw_distance,OSULeaf_ddtw_distance,OSULeaf_twe_distance,OSULeaf_wdtw_distance,OSULeaf_wddtw_distance,OSULeaf_euclidean_distance,OSULeaf_lcss_distance,OSULeaf_msm_distance,OSULeaf_erp_distance,UWaveGestureLibraryX_dtw_distance,UWaveGestureLibraryX_ddtw_distance,UWaveGestureLibraryX_twe_distance,DistalPhalanxTW_dtw_distance,DistalPhalanxTW_ddtw_distance,DistalPhalanxTW_twe_distance,DistalPhalanxTW_wdtw_distance,DistalPhalanxTW_wddtw_distance,DistalPhalanxTW_euclidean_distance,DistalPhalanxTW_lcss_distance,DistalPhalanxTW_msm_distance,DistalPhalanxTW_erp_distance,Wine_dtw_distance,Wine_ddtw_distance,Wine_twe_distance,Wine_wdtw_distance,Wine_wddtw_distance,Wine_euclidean_distance,Wine_lcss_distance,Wine_msm_distance,Wine_erp_distance,UMD_dtw_distance,UMD_ddtw_distance,UMD_twe_distance,UMD_wdtw_distance,UMD_wddtw_distance,UMD_euclidean_distance,UMD_lcss_distance,UMD_msm_distance,UMD_erp_distance,CricketX_dtw_distance,CricketX_ddtw_distance,CricketX_twe_distance,CricketX_wdtw_distance,CricketX_wddtw_distance,UWaveGestureLibraryZ_dtw_distance,UWaveGestureLibraryZ_ddtw_distance,Fungi_dtw_distance,Fungi_ddtw_distance,Fungi_twe_distance,Fungi_wdtw_distance,Fungi_wddtw_distance,Fungi_euclidean_distance,Fungi_lcss_distance,Fungi_msm_distance,Fungi_erp_distance,SmallKitchenAppliances_dtw_distance,SmallKitchenAppliances_ddtw_distance,SmallKitchenAppliances_twe_distance,ProximalPhalanxOutlineCorrect_dtw_distance,ProximalPhalanxOutlineCorrect_ddtw_distance,ProximalPhalanxOutlineCorrect_twe_distance,ProximalPhalanxOutlineCorrect_wdtw_distance,ProximalPhalanxOutlineCorrect_wddtw_distance,ProximalPhalanxOutlineCorrect_euclidean_distance,ProximalPhalanxOutlineCorrect_lcss_distance,ProximalPhalanxOutlineCorrect_msm_distance,ProximalPhalanxOutlineCorrect_erp_distance,PhalangesOutlinesCorrect_dtw_distance,PhalangesOutlinesCorrect_ddtw_distance,CricketZ_dtw_distance,CricketZ_ddtw_distance,CricketZ_twe_distance,CricketZ_wdtw_distance,CricketZ_wddtw_distance,CricketZ_euclidean_distance,CricketZ_lcss_distance,Mallat_dtw_distance,Mallat_ddtw_distance,Mallat_twe_distance,Mallat_wdtw_distance,Mallat_wddtw_distance,Mallat_euclidean_distance,Mallat_lcss_distance,Mallat_msm_distance,Mallat_erp_distance,SwedishLeaf_dtw_distance,SwedishLeaf_ddtw_distance,SwedishLeaf_twe_distance,SwedishLeaf_wdtw_distance,SwedishLeaf_wddtw_distance,SwedishLeaf_euclidean_distance,SwedishLeaf_lcss_distance,SwedishLeaf_msm_distance,SwedishLeaf_erp_distance,GunPointAgeSpan_dtw_distance,GunPointAgeSpan_ddtw_distance,GunPointAgeSpan_twe_distance,GunPointAgeSpan_wdtw_distance,GunPointAgeSpan_wddtw_distance,GunPointAgeSpan_euclidean_distance,GunPointAgeSpan_lcss_distance,GunPointAgeSpan_msm_distance,GunPointAgeSpan_erp_distance,ECG5000_dtw_distance,ECG5000_ddtw_distance,ECG5000_twe_distance,ECG5000_wdtw_distance,ECG5000_wddtw_distance,ECG5000_euclidean_distance,ECG5000_lcss_distance,ECG5000_msm_distance,ECG5000_erp_distance,Worms_dtw_distance,Worms_ddtw_distance,Worms_twe_distance,Plane_dtw_distance,Plane_ddtw_distance,Plane_twe_distance,Plane_wdtw_distance,Plane_wddtw_distance,Plane_euclidean_distance,Plane_lcss_distance,Plane_msm_distance,Plane_erp_distance,PigCVP_dtw_distance,PigCVP_ddtw_distance,PigCVP_twe_distance,MoteStrain_dtw_distance,MoteStrain_ddtw_distance,MoteStrain_twe_distance,MoteStrain_wdtw_distance,MoteStrain_wddtw_distance,MoteStrain_euclidean_distance,MoteStrain_lcss_distance,MoteStrain_msm_distance,MoteStrain_erp_distance,ScreenType_dtw_distance,ScreenType_ddtw_distance,Beef_dtw_distance,Beef_ddtw_distance,Beef_twe_distance,Beef_wdtw_distance,Beef_wddtw_distance,Beef_euclidean_distance,Beef_lcss_distance,Beef_msm_distance,Beef_erp_distance,SonyAIBORobotSurface1_dtw_distance,SonyAIBORobotSurface1_ddtw_distance,SonyAIBORobotSurface1_twe_distance,SonyAIBORobotSurface1_wdtw_distance,SonyAIBORobotSurface1_wddtw_distance,SonyAIBORobotSurface1_euclidean_distance,SonyAIBORobotSurface1_lcss_distance,SonyAIBORobotSurface1_msm_distance,SonyAIBORobotSurface1_erp_distance,DistalPhalanxOutlineAgeGroup_dtw_distance,DistalPhalanxOutlineAgeGroup_ddtw_distance,DistalPhalanxOutlineAgeGroup_twe_distance,DistalPhalanxOutlineAgeGroup_wdtw_distance,DistalPhalanxOutlineAgeGroup_wddtw_distance,DistalPhalanxOutlineAgeGroup_euclidean_distance,DistalPhalanxOutlineAgeGroup_lcss_distance,DistalPhalanxOutlineAgeGroup_msm_distance,DistalPhalanxOutlineAgeGroup_erp_distance,ArrowHead_dtw_distance,ArrowHead_ddtw_distance,ArrowHead_twe_distance,ArrowHead_wdtw_distance,ArrowHead_wddtw_distance,ArrowHead_euclidean_distance,ArrowHead_lcss_distance,ArrowHead_msm_distance,ArrowHead_erp_distance,DiatomSizeReduction_dtw_distance,DiatomSizeReduction_ddtw_distance,DiatomSizeReduction_twe_distance,DiatomSizeReduction_wdtw_distance,DiatomSizeReduction_wddtw_distance,DiatomSizeReduction_euclidean_distance,DiatomSizeReduction_lcss_distance,DiatomSizeReduction_msm_distance,DiatomSizeReduction_erp_distance,Coffee_dtw_distance,Coffee_ddtw_distance,Coffee_twe_distance,Coffee_wdtw_distance,Coffee_wddtw_distance,Coffee_euclidean_distance,Coffee_lcss_distance,Coffee_msm_distance,Coffee_erp_distance,Haptics_dtw_distance,Haptics_ddtw_distance,Haptics_twe_distance,ProximalPhalanxOutlineAgeGroup_dtw_distance,ProximalPhalanxOutlineAgeGroup_ddtw_distance,ProximalPhalanxOutlineAgeGroup_twe_distance,ProximalPhalanxOutlineAgeGroup_wdtw_distance,ProximalPhalanxOutlineAgeGroup_wddtw_distance,ProximalPhalanxOutlineAgeGroup_euclidean_distance,ProximalPhalanxOutlineAgeGroup_lcss_distance,ProximalPhalanxOutlineAgeGroup_msm_distance,ProximalPhalanxOutlineAgeGroup_erp_distance,BME_dtw_distance,BME_ddtw_distance,BME_twe_distance,BME_wdtw_distance,BME_wddtw_distance,BME_euclidean_distance,BME_lcss_distance,BME_msm_distance,BME_erp_distance,SmoothSubspace_dtw_distance,SmoothSubspace_ddtw_distance,SmoothSubspace_twe_distance,SmoothSubspace_wdtw_distance,SmoothSubspace_wddtw_distance,SmoothSubspace_euclidean_distance,SmoothSubspace_lcss_distance,SmoothSubspace_msm_distance,SmoothSubspace_erp_distance
0,"[0.7586206896551724, 0.8]","[0.7999999999999999, 0.8]","[0.888888888888889, 0.8]","[0.7142857142857143, 0.8]","[0.8235294117647058, 0.75]","[0.8235294117647058, 0.7]","[0.75, 0.7]","[0.8235294117647058, 0.7]","[0.8235294117647058, 0.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,"[0.7706422018348622, 0.6714285714285714]","[0.6732673267326732, 0.6142857142857143]","[0.8429752066115702, 0.7285714285714285]","[0.847457627118644, 0.7857142857142857]","[0.7216494845360826, 0.6857142857142857]","[0.782608695652174, 0.6428571428571429]","[0.7766990291262135, 0.6]","[0.8429752066115702, 0.7285714285714285]","[0.8333333333333333, 0.7142857142857143]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,"[0.29694323144104806, 0.19158878504672897]","[0.2666666666666666, 0.21962616822429906]","[0.3787878787878788, 0.2336448598130841]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
