,0,1,2,3,4
0,0.7141,0.7115,0.7073,0.7051,0.7024
1,0.7441,0.7408,0.7381,0.7342,0.7292
2,0.7617,0.7606,0.7573,0.7545,0.7507
3,0.6525,0.6535,0.6492,0.6426,0.6354
4,0.7305,0.7292,0.7254,0.7199,0.7139
5,0.8092,0.8052,0.7876,0.7764,0.7657
6,0.8369,0.8351,0.8136,0.7969,0.7821
7,0.8472,0.8457,0.8332,0.8213,0.8078
8,0.8412,0.8437,0.8302,0.8151,0.8016
9,0.8568,0.8562,0.8433,0.8318,0.8204
10,0.8603,0.8584,0.847,0.8382,0.8283
11,0.8438,0.8462,0.835,0.8201,0.8034
