,0,1,2,3,4
0,0.6367,0.6372,0.6263,0.6189,0.6128
1,0.8098,0.8109,0.8036,0.7989,0.7948
2,0.8404,0.839,0.8349,0.8305,0.8246
3,0.098,0.098,0.098,0.098,0.098
4,0.098,0.098,0.098,0.098,0.098
5,0.098,0.098,0.098,0.098,0.098
6,0.098,0.098,0.098,0.098,0.098
7,0.098,0.098,0.098,0.098,0.098
8,0.098,0.098,0.098,0.098,0.098
9,0.098,0.098,0.098,0.098,0.098
10,0.098,0.098,0.098,0.098,0.098
11,0.098,0.098,0.098,0.098,0.098
