,0,1,2,3,4
0,0.8358,0.8253,0.7795,0.7537,0.7278
1,0.9189,0.889,0.7902,0.7248,0.6768
2,0.9459,0.9347,0.8459,0.7829,0.7385
3,0.9576,0.9464,0.8553,0.7903,0.7385
4,0.9633,0.9437,0.821,0.7401,0.6977
5,0.97,0.9665,0.8886,0.8126,0.7509
6,0.9704,0.9553,0.8186,0.7387,0.6898
7,0.9746,0.9608,0.8428,0.7567,0.6906
8,0.9781,0.9694,0.8833,0.8022,0.7389
9,0.9792,0.9712,0.888,0.806,0.7454
10,0.9797,0.973,0.9143,0.8433,0.7781
11,0.9817,0.9728,0.8966,0.8181,0.7534
