,0,1,2,3,4
0,0.7474,0.7426,0.7275,0.7166,0.7042
1,0.7635,0.7527,0.7238,0.7076,0.6945
2,0.776,0.7673,0.7229,0.6919,0.6651
3,0.8115,0.7624,0.6106,0.527,0.492
4,0.8755,0.8611,0.7721,0.7114,0.6597
5,0.881,0.876,0.8232,0.7627,0.6991
6,0.8858,0.8808,0.8168,0.7465,0.6861
7,0.889,0.883,0.8116,0.7383,0.6816
8,0.8878,0.8845,0.8245,0.7481,0.6851
9,0.893,0.8881,0.8117,0.7356,0.6759
10,0.8949,0.8874,0.8051,0.7368,0.6817
11,0.8932,0.8866,0.8135,0.7411,0.6885
