,0,1,2,3,4
0,0.7809,0.7593,0.6471,0.5653,0.5292
1,0.8465,0.8361,0.7607,0.6777,0.5797
2,0.9406,0.9321,0.8346,0.7018,0.5982
3,0.9589,0.9508,0.8651,0.7236,0.6334
4,0.9691,0.9594,0.863,0.709,0.6199
5,0.9729,0.9646,0.8816,0.7404,0.6178
6,0.9713,0.972,0.9206,0.7998,0.6644
7,0.9754,0.9657,0.8971,0.8015,0.671
8,0.9792,0.9748,0.901,0.7659,0.6153
9,0.9776,0.9716,0.9232,0.8337,0.715
10,0.9788,0.9707,0.8516,0.6747,0.5582
11,0.98,0.9779,0.9087,0.7961,0.6439
