,0,1,2,3,4
0,0.8242,0.822,0.8036,0.7897,0.7783
1,0.8406,0.8402,0.8278,0.8164,0.8078
2,0.8498,0.8448,0.828,0.8102,0.7939
3,0.849,0.8475,0.8328,0.8207,0.8057
4,0.8588,0.8581,0.8402,0.827,0.8152
5,0.8604,0.8601,0.8506,0.8414,0.8277
6,0.8585,0.8585,0.8496,0.8396,0.829
7,0.8591,0.8561,0.8404,0.8269,0.8147
8,0.8395,0.8418,0.8316,0.8232,0.8147
9,0.8628,0.861,0.8476,0.8369,0.8252
10,0.8616,0.858,0.8455,0.8339,0.8208
11,0.8574,0.857,0.8432,0.8293,0.8144
