,0,1,2,3,4
0,0.7224,0.7172,0.7047,0.6975,0.6923
1,0.7528,0.7492,0.7413,0.7351,0.7278
2,0.7475,0.7463,0.7385,0.7278,0.7173
3,0.8072,0.8075,0.7961,0.7863,0.7733
4,0.8296,0.8256,0.8087,0.7953,0.7814
5,0.8197,0.8144,0.7904,0.7699,0.7497
6,0.847,0.8438,0.8247,0.8041,0.7808
7,0.858,0.856,0.8424,0.8313,0.8171
8,0.8587,0.858,0.8488,0.8393,0.8301
9,0.8647,0.8644,0.8554,0.8468,0.838
10,0.8587,0.8603,0.8506,0.8416,0.8272
11,0.8419,0.8402,0.8281,0.8125,0.7954
