,0,1,2,3,4
0,0.7817,0.7859,0.7775,0.7773,0.778
1,0.6532,0.6648,0.6595,0.6601,0.6595
2,0.638,0.6214,0.6092,0.6078,0.6067
3,0.5836,0.5806,0.5742,0.5732,0.574
4,0.5652,0.5561,0.5509,0.5494,0.5491
